,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_min,dt_max
333,0.05452864677080511,0.44154569177119446,3.1029641773522867,11170954.9786183,0.5335056138815583,2.7375617937905123,2993.07313613143,11531548.711213613,0.003,1.3721992620573015e-09,1.2499428972136423e-07
334,0.13370124526029997,0.23150838906047935,3.113889850984094,12388922.272321539,0.3279244382296679,-2.797455534421154,3350.26670177709,12274986.947323447,0.003,1.4101913031074945e-09,1.3486627476038923e-07
335,-0.4275885964493561,0.6580813032097422,4.406561221150311,-11772241.309893725,0.7179387378203987,2.888070586131355,-3162.6364244975716,-12011087.742845403,0.003,1.1033904141785116e-09,1.5040238472725192e-07
336,-0.2326221523914714,0.11991132886518718,3.6281475633220697,-1281324.7746685848,1.0039776178216753,2.506435860530598,-32.48115651174991,5500713.300031452,0.0014186777312686259,1e-10,3.37810077798404e-07
337,0.11199741309529312,-0.07639231448483519,3.9736032390942864,-11345425.50894436,0.10283817726060518,-1.5180267052320637,-3073.1677992665796,-11442727.517783718,0.003,1.3639854592879662e-09,1.4704167100238995e-07
338,-0.32223619553461635,0.13702960998176486,3.766366748404302,1728432.4268067596,0.40306793726791296,-0.4653285155969056,35.93722468170033,1962484.3490818487,0.003,1.525837362998957e-09,3.3384782545499575e-07
339,-0.22362367950371703,-0.5397399097645666,2.7591530703926583,-5659503.501747303,1.0012821887863594,2.0062567330351575,10.995677261372064,3443876.5761810956,8.135978634392779e-05,1.4940663651341795e-09,2.212247144705414e-07
340,0.0569018699765461,0.09372106346721448,3.655826045400655,-5591981.067271413,0.1205252517845063,0.8798149232852813,-1243.490208888801,-5548814.8291281145,0.003,1.4119689257038133e-09,2.3597231360075824e-07
341,-0.05633312438021551,0.01997357861026179,3.960077323156725,752089.1271527577,0.07338443596718609,2.763569114310856,47.87156370182645,-1786941.3156199541,0.003,1.4750487816011203e-09,4.76685589829357e-07
342,0.12102024987596527,-0.03924645319822287,2.2106557526381216,6903897.5992675,0.20504167384437838,-2.6949969494887798,1864.8884714552744,5595226.199433875,0.003,1.3260854869701496e-09,1.861410231810734e-07
343,-0.20694118007327014,-0.3122034600045067,2.4252326648033424,11702419.98038512,0.3463218759820014,1.885794582162925,3106.32455166697,11465870.025218653,0.003,1.5482079997130862e-09,1.221017808692704e-07
